zone_id,lat,lon,n_mineralized_obs,n_barren_obs,label_class,conflict,label,label_source,ndvi_mean,ndvi_std,sar_vv_mean,sar_vh_mean,lst_mean,rain_mean,elevation_m,slope_deg
r16_c09,21.815,80.145,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.3353,0.1094,-9.1029,-16.8237,31.2264,1509.1453,312.797,1.7034
r16_c10,21.815,80.155,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.3998,0.1169,-8.7463,-15.7838,30.8566,1540.3248,305.4522,1.9328
r16_c11,21.815,80.165,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.4753,0.1134,-9.262,-16.0709,30.2121,1541.5702,310.3156,2.526
r16_c12,21.815,80.175,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.4128,0.0781,-7.7606,-15.0633,30.2304,1541.5702,315.4746,2.1315
r16_c13,21.815,80.185,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.2554,0.0443,-5.5713,-14.7378,30.736,1541.5702,315.9451,1.4463
r16_c14,21.815,80.195,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.2398,0.0474,-5.4169,-14.3942,30.9533,1542.2526,310.5941,1.4196
r16_c15,21.815,80.205,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.3834,0.1002,-8.609,-16.2339,30.5099,1574.4482,305.1742,1.1561
r16_c16,21.815,80.215,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.4089,0.1511,-9.9515,-17.1069,29.7532,1574.4482,304.669,0.84
r16_c17,21.815,80.225,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.4041,0.1613,-9.8802,-17.1047,29.1055,1574.4482,303.6983,0.968
r16_c18,21.815,80.235,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.392,0.1532,-10.083,-17.3913,29.1016,1574.4482,303.1194,0.9283
r16_c19,21.815,80.245,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.3881,0.1189,-9.8316,-17.1946,29.4666,1574.4482,300.237,1.1078
r16_c20,21.815,80.255,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.3937,0.1256,-9.9375,-16.9818,29.6756,1582.9934,300.7281,1.2021
r16_c21,21.815,80.265,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.3805,0.1415,-9.9911,-17.3049,29.6626,1583.0756,304.9355,1.2056
r16_c22,21.815,80.275,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.4581,0.1184,-9.4926,-16.2808,29.5903,1583.0756,312.7817,3.2535
r16_c23,21.815,80.285,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.4675,0.12,-9.2884,-16.1606,29.4511,1583.0756,317.6481,2.0784
r16_c24,21.815,80.295,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.6372,0.1217,-8.1045,-14.7127,28.9277,1583.0756,350.592,7.4923
r16_c25,21.815,80.305,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.6391,0.1223,-8.7096,-15.1489,28.3229,1807.3225,374.8888,10.1978
r16_c26,21.815,80.315,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.6906,0.1256,-9.1983,-15.4334,27.5011,1816.7059,479.9985,13.5701
r16_c27,21.815,80.325,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.7155,0.108,-8.4836,-14.8398,26.773,1816.7059,625.0091,10.6127
r16_c28,21.815,80.335,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.7042,0.106,-7.2661,-13.965,26.4187,1816.7059,648.3855,4.9585
r16_c29,21.815,80.345,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.7106,0.111,-7.8629,-14.4569,26.3215,1814.667,668.7049,6.0845
r17_c00,21.825,80.055,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.4104,0.1277,-8.894,-16.3686,30.4456,1495.641,308.8422,1.3168
r17_c01,21.825,80.065,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.4097,0.1293,-9.309,-16.4266,30.1454,1495.641,305.8966,1.0601
r17_c02,21.825,80.075,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.4022,0.1368,-9.2418,-16.5361,29.8554,1495.641,306.9243,1.204
r17_c03,21.825,80.085,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.4195,0.1258,-9.7588,-16.5954,29.5097,1495.641,312.657,1.7732
r17_c04,21.825,80.095,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.422,0.1324,-9.6861,-16.432,29.3163,1495.641,313.7979,1.4016
r17_c05,21.825,80.105,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.3978,0.1196,-9.8119,-16.9163,29.5605,1509.0409,319.1791,1.6644
r17_c06,21.825,80.115,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.3194,0.1118,-10.0542,-17.4199,30.1236,1509.1453,324.0687,1.9913
r17_c07,21.825,80.125,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.3674,0.1211,-10.0713,-17.0858,30.4623,1509.1453,317.5555,1.2683
r17_c08,21.825,80.135,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.3727,0.1181,-9.8315,-17.0212,30.4586,1509.1453,312.2656,1.1821
r17_c09,21.825,80.145,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.3668,0.1256,-10.2594,-17.2816,30.7947,1509.1453,308.7965,1.4507
r17_c10,21.825,80.155,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.3254,0.1039,-10.0296,-17.2103,31.0559,1540.3264,303.8914,2.132
r17_c11,21.825,80.165,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.3115,0.1041,-11.1043,-18.416,30.9899,1541.5702,301.5676,2.6188
r17_c12,21.825,80.175,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.3001,0.0691,-8.1678,-16.4878,31.0285,1541.5702,308.9846,1.4326
r17_c13,21.825,80.185,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.2712,0.054,-7.3921,-15.7925,31.07,1541.5702,309.5117,1.2854
r17_c14,21.825,80.195,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.3543,0.0767,-8.7145,-16.2579,30.7774,1542.2528,306.8398,1.2702
r17_c15,21.825,80.205,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.3617,0.0907,-8.7655,-15.9741,30.2587,1574.4482,305.3448,1.0544
r17_c16,21.825,80.215,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.3741,0.1125,-8.8106,-16.5625,29.8513,1574.4482,304.1109,1.0765
r17_c17,21.825,80.225,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.4024,0.1288,-9.6448,-16.8493,29.5237,1574.4482,302.8616,1.1127
r17_c18,21.825,80.235,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.4278,0.1256,-9.4077,-16.4947,29.3977,1574.4482,301.733,0.9784
r17_c19,21.825,80.245,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.3923,0.109,-9.2812,-16.5758,29.5351,1574.4482,301.4838,1.1898
r17_c20,21.825,80.255,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.3638,0.1479,-10.0756,-17.2644,29.745,1582.9937,302.9252,0.9538
r17_c21,21.825,80.265,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.3838,0.1142,-9.7417,-16.6941,29.8045,1583.0756,306.5514,1.8695
r17_c22,21.825,80.275,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.5617,0.1135,-8.5422,-15.2448,29.6776,1583.0756,320.7966,3.7667
r17_c23,21.825,80.285,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.4255,0.1255,-9.1251,-16.3145,29.6209,1583.0756,313.8648,1.6574
r17_c24,21.825,80.295,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.443,0.1135,-9.2934,-16.1945,29.4523,1583.0756,319.1499,2.2097
r17_c25,21.825,80.305,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.4259,0.1212,-9.5504,-16.3671,29.1018,1807.3193,326.3259,2.3267
r17_c26,21.825,80.315,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.6458,0.1293,-9.2416,-15.7158,28.1324,1816.7059,405.976,12.1347
r17_c27,21.825,80.325,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.7015,0.1198,-8.689,-15.1843,27.076,1816.7059,560.0743,10.5232
r17_c28,21.825,80.335,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.7061,0.1045,-7.7133,-14.3713,26.6138,1816.7059,628.0538,3.7754
r17_c29,21.825,80.345,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.7131,0.1095,-7.4532,-14.1048,26.6458,1814.6697,647.2573,6.6781
r18_c00,21.835,80.055,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.4226,0.1181,-9.5541,-16.5495,30.4056,1495.641,312.13,1.3399
r18_c01,21.835,80.065,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.4265,0.1327,-9.3296,-16.4126,30.1194,1495.641,311.6368,1.3474
r18_c02,21.835,80.075,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.4383,0.1327,-9.1286,-16.1904,29.837,1495.641,310.1392,1.3213
r18_c03,21.835,80.085,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.4474,0.1298,-9.3146,-16.3598,29.5095,1495.641,312.9155,1.6183
r18_c04,21.835,80.095,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.4205,0.1256,-9.8228,-16.6259,29.3866,1495.641,313.8195,1.2843
r18_c05,21.835,80.105,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.5255,0.1164,-9.395,-16.0944,29.6435,1509.041,322.6243,1.6181
r18_c06,21.835,80.115,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.3469,0.1167,-10.8313,-18.0633,30.0515,1509.1453,323.3933,1.7337
r18_c07,21.835,80.125,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.3918,0.1232,-9.9276,-17.1283,30.1622,1509.1453,318.7432,1.532
r18_c08,21.835,80.135,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.4374,0.1281,-9.3843,-16.3936,30.0307,1509.1453,313.619,1.2015
r18_c09,21.835,80.145,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.3509,0.1169,-10.0689,-17.3445,30.4567,1509.1453,311.6361,1.5596
r18_c10,21.835,80.155,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.2956,0.1105,-9.4567,-17.509,30.8433,1540.3258,310.3092,1.623
r18_c11,21.835,80.165,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.3051,0.0987,-10.9311,-18.6471,31.1785,1541.5702,302.1572,1.7354
r18_c12,21.835,80.175,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.352,0.1152,-10.9597,-18.2434,31.0052,1541.5702,301.9631,1.7683
r18_c13,21.835,80.185,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.3468,0.1028,-9.3399,-16.9379,30.5753,1541.5702,307.838,1.0001
r18_c14,21.835,80.195,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.3986,0.1245,-9.9729,-17.0859,30.1408,1542.2526,306.5192,0.9269
r18_c15,21.835,80.205,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.4108,0.1503,-9.7188,-16.985,29.6642,1574.4482,306.1688,0.9142
r18_c16,21.835,80.215,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.4154,0.1204,-9.2747,-16.3198,29.467,1574.4482,304.3763,1.1797
r18_c17,21.835,80.225,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.3486,0.1138,-9.079,-16.2701,29.5865,1574.4482,308.6725,2.7748
r18_c18,21.835,80.235,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.3571,0.1395,-9.9816,-17.2458,29.7118,1574.4482,304.388,0.9937
r18_c19,21.835,80.245,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.3792,0.109,-9.575,-16.7489,29.7236,1574.4482,303.5339,1.188
r18_c20,21.835,80.255,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.3881,0.1339,-10.1826,-17.1056,29.8347,1582.9937,304.3904,0.9241
r18_c21,21.835,80.265,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.4054,0.1212,-9.5089,-16.4194,29.862,1583.0756,305.5615,1.2478
r18_c22,21.835,80.275,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.3928,0.1218,-9.7615,-16.6798,29.9286,1583.0756,308.7594,1.2331
r18_c23,21.835,80.285,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.4009,0.122,-9.7256,-16.8033,29.8844,1583.0756,317.0041,2.6495
r18_c24,21.835,80.295,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.4679,0.1167,-9.2059,-16.1904,29.5349,1583.0756,325.3141,3.7488
r18_c25,21.835,80.305,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.6058,0.1208,-8.6097,-15.1931,28.8912,1807.3225,382.0795,11.5266
r18_c26,21.835,80.315,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.6715,0.1262,-8.7262,-15.1955,27.9644,1816.7059,436.418,15.4581
r18_c27,21.835,80.325,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.7142,0.1089,-8.2426,-14.7747,27.097,1816.7059,577.3317,8.5903
r18_c28,21.835,80.335,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.7058,0.098,-7.5341,-14.1754,26.6894,1816.7059,606.6804,3.5372
r18_c29,21.835,80.345,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.6689,0.1053,-7.5825,-14.344,26.8174,1814.667,608.1761,4.1759
r19_c00,21.845,80.055,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.4456,0.1161,-9.4758,-16.3505,30.3601,1495.9866,316.5065,1.3955
r19_c01,21.845,80.065,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.3632,0.1185,-10.5136,-17.6996,30.2721,1495.9862,317.4104,1.6087
r19_c02,21.845,80.075,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.3618,0.1177,-10.0518,-17.2402,30.2908,1495.9867,313.6566,1.5195
r19_c03,21.845,80.085,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.4822,0.1274,-9.4899,-16.2651,29.9958,1495.9862,317.2546,1.5917
r19_c04,21.845,80.095,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.3931,0.1189,-10.2913,-16.94,30.027,1495.9866,321.3268,1.7965
r19_c05,21.845,80.105,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.4299,0.1235,-9.9813,-16.631,30.3398,1509.4937,322.7933,1.4545
r19_c06,21.845,80.115,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.4089,0.1157,-9.991,-16.9258,30.3281,1509.5986,323.3818,1.7639
r19_c07,21.845,80.125,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.3882,0.1198,-9.5348,-16.8684,30.0847,1509.5993,317.9027,1.7993
r19_c08,21.845,80.135,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.3461,0.1212,-9.7926,-17.3808,30.1027,1509.5986,318.9453,1.4952
r19_c09,21.845,80.145,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.3361,0.1155,-9.5925,-17.1321,30.2146,1509.5991,314.6319,1.2748
r19_c10,21.845,80.155,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.3974,0.1209,-9.6427,-16.7079,30.2304,1540.852,310.2351,1.1248
r19_c11,21.845,80.165,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.3467,0.1044,-10.8489,-17.8952,30.2813,1542.1,301.7711,2.3516
r19_c12,21.845,80.175,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.4212,0.1314,-9.4803,-16.7659,30.0157,1542.0993,306.2187,1.3711
r19_c13,21.845,80.185,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.4008,0.1379,-9.4565,-16.787,29.6252,1542.0994,308.1052,0.9785
r19_c14,21.845,80.195,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.379,0.1331,-9.933,-17.2216,29.4493,1542.8082,307.5525,0.8481
r19_c15,21.845,80.205,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.3955,0.147,-9.9322,-17.2388,29.1796,1576.2429,307.1822,0.848
r19_c16,21.845,80.215,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.3885,0.1618,-9.9252,-17.09,29.0781,1576.2454,305.8286,0.977
r19_c17,21.845,80.225,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.4101,0.1199,-9.0264,-15.9173,29.3693,1576.2429,314.553,3.3945
r19_c18,21.845,80.235,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.3703,0.0751,-7.5051,-14.7966,29.9111,1576.2449,319.0695,3.1671
r19_c19,21.845,80.245,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.3523,0.1053,-9.8411,-16.8283,30.2622,1576.2449,306.2448,1.5535
r19_c20,21.845,80.255,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.354,0.1405,-10.888,-17.8023,30.1882,1584.769,306.88,1.0067
r19_c21,21.845,80.265,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.3877,0.16,-10.1467,-17.1888,29.8267,1584.8515,308.3743,1.13
r19_c22,21.845,80.275,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.4339,0.1224,-9.4647,-16.1905,29.695,1584.8495,309.321,1.3548
r19_c23,21.845,80.285,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.5309,0.1247,-8.8636,-15.5876,29.4963,1584.8514,317.008,2.2609
r19_c24,21.845,80.295,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.6248,0.1265,-7.635,-14.5064,28.9991,1584.8495,327.7992,3.5453
r19_c25,21.845,80.305,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.6373,0.1121,-9.8089,-16.1119,28.3025,1805.6757,411.9885,14.6453
r19_c26,21.845,80.315,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.6894,0.1168,-8.2726,-14.5411,27.5929,1814.9159,524.8927,14.4459
r19_c27,21.845,80.325,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.707,0.1189,-7.8088,-14.2234,27.1043,1814.9179,579.9947,9.3523
r19_c28,21.845,80.335,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.6924,0.1076,-7.7692,-14.3952,26.8711,1814.9154,577.2144,8.7208
r19_c29,21.845,80.345,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.6868,0.1077,-7.885,-14.6338,26.9159,1812.8871,595.0818,5.5381
r20_c00,21.855,80.055,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.4284,0.1235,-9.2494,-16.4606,30.6281,1508.0684,323.4793,1.528
r20_c01,21.855,80.065,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.3737,0.1152,-9.3867,-16.7282,30.7334,1508.0684,322.0379,1.5027
r20_c02,21.855,80.075,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.3363,0.1164,-10.8375,-18.1046,30.8968,1508.0684,319.2223,1.6055
r20_c03,21.855,80.085,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.3694,0.117,-10.4055,-17.5457,30.7734,1508.0684,318.7069,1.5353
r20_c04,21.855,80.095,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.3015,0.114,-11.4466,-18.4103,30.7335,1508.0684,322.6422,1.6764
r20_c05,21.855,80.105,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.3451,0.1181,-10.6541,-17.3183,30.8527,1525.33,320.7597,1.731
r20_c06,21.855,80.115,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.3635,0.1142,-10.4676,-17.4545,30.5516,1525.4644,318.5378,1.8244
r20_c07,21.855,80.125,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.4362,0.1108,-9.7201,-16.573,30.2274,1525.4644,313.3734,2.0132
r20_c08,21.855,80.135,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.3715,0.1245,-10.2803,-17.4154,30.1674,1525.4644,317.0647,1.5141
r20_c09,21.855,80.145,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.3946,0.1242,-10.0604,-17.0583,30.1293,1525.4644,313.6605,1.2833
r20_c10,21.855,80.155,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.3886,0.1123,-9.6804,-16.7322,29.958,1559.2643,309.3574,1.3787
r20_c11,21.855,80.165,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.4576,0.1233,-8.6431,-15.7498,29.8048,1560.6137,301.9662,1.6926
r20_c12,21.855,80.175,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.4065,0.106,-9.7938,-17.155,29.6307,1560.6137,300.141,2.2164
r20_c13,21.855,80.185,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.4028,0.1236,-9.2765,-16.6028,29.4723,1560.6137,307.3148,1.298
r20_c14,21.855,80.195,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.3756,0.1419,-9.8871,-17.3454,29.3001,1562.2422,308.2072,0.8477
r20_c15,21.855,80.205,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.3918,0.1544,-9.8301,-17.1848,29.1622,1639.0509,307.5593,0.9622
r20_c16,21.855,80.215,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.4058,0.1218,-9.4153,-16.6487,29.3059,1639.0509,306.409,1.1296
r20_c17,21.855,80.225,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.3444,0.1176,-9.3647,-16.7084,29.6777,1639.0509,310.113,2.5815
r20_c18,21.855,80.235,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.4679,0.1192,-8.3147,-15.209,30.0688,1639.0509,356.9446,9.5737
r20_c19,21.855,80.245,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.299,0.0964,-10.9597,-18.284,30.3552,1639.0509,310.9928,1.3556
r20_c20,21.855,80.255,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.3593,0.1105,-9.9159,-17.0818,30.2991,1646.855,309.3775,1.2744
r20_c21,21.855,80.265,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.4069,0.1135,-10.2803,-17.0714,29.899,1646.9301,311.2353,1.4156
r20_c22,21.855,80.275,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.4568,0.1048,-9.1533,-15.8629,29.6049,1646.9301,311.1861,1.7144
r20_c23,21.855,80.285,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.5235,0.1246,-8.887,-15.42,29.4471,1646.9301,313.989,1.7849
r20_c24,21.855,80.295,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.5315,0.1191,-8.7145,-15.3669,29.2774,1646.9301,318.6336,1.7358
r20_c25,21.855,80.305,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.4528,0.1249,-9.6029,-16.2664,28.9817,1748.1093,323.061,2.5397
r20_c26,21.855,80.315,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.5503,0.1238,-9.9523,-16.3861,28.4588,1752.3444,358.3034,9.1219
r20_c27,21.855,80.325,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.6747,0.1128,-8.2144,-14.6924,27.694,1752.3444,418.8114,17.8278
r20_c28,21.855,80.335,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.6691,0.138,-8.3386,-14.9949,27.1511,1752.3444,514.8358,15.9237
r20_c29,21.855,80.345,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.6996,0.1108,-7.7917,-14.5761,27.1354,1750.6208,587.6312,5.2185
r21_c00,21.865,80.055,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.371,0.1159,-9.8155,-17.0651,30.8959,1508.0684,327.4134,1.5303
r21_c01,21.865,80.065,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.3285,0.1156,-10.8468,-18.2599,30.924,1508.0684,327.7512,1.8509
r21_c02,21.865,80.075,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.2954,0.1181,-11.3697,-19.0101,30.8811,1508.0684,323.6963,1.9032
r21_c03,21.865,80.085,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.3874,0.1204,-10.2415,-17.2399,30.5518,1508.0684,320.9992,1.1531
r21_c04,21.865,80.095,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.3625,0.115,-10.4219,-17.3612,30.5052,1508.0684,318.0817,1.2925
r21_c05,21.865,80.105,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.3395,0.1107,-10.6292,-17.5095,30.5747,1525.33,313.9095,1.4884
r21_c06,21.865,80.115,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.4066,0.1199,-10.0172,-16.9849,30.4264,1525.4644,310.3169,1.455
r21_c07,21.865,80.125,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.4397,0.111,-9.647,-16.5291,30.2535,1525.4644,308.802,1.4527
r21_c08,21.865,80.135,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.3794,0.1108,-10.2809,-17.4465,30.1766,1525.4644,309.5192,2.0736
r21_c09,21.865,80.145,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.3983,0.1117,-10.1657,-17.1246,29.9984,1525.4644,314.0457,2.0635
r21_c10,21.865,80.155,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.3788,0.1142,-9.922,-16.9923,29.7413,1559.2647,311.2031,1.755
r21_c11,21.865,80.165,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.4698,0.1228,-8.5703,-15.8689,29.5726,1560.6137,302.6501,1.9236
r21_c12,21.865,80.175,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.3913,0.1141,-9.6396,-16.9384,29.6568,1560.6137,302.5993,2.1244
r21_c13,21.865,80.185,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.3807,0.1313,-9.9089,-17.2151,29.7501,1560.6137,307.9993,1.1512
r21_c14,21.865,80.195,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.3581,0.1644,-10.2766,-17.6546,29.473,1562.2417,308.5639,0.8167
r21_c15,21.865,80.205,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.3819,0.1311,-9.6721,-17.0388,29.336,1639.0509,307.7367,1.059
r21_c16,21.865,80.215,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.3742,0.1201,-9.5699,-16.9587,29.574,1639.0509,309.6157,1.2987
r21_c17,21.865,80.225,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.3487,0.1264,-11.194,-18.2024,29.7816,1639.0509,313.1813,2.3063
r21_c18,21.865,80.235,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.5772,0.1395,-8.2485,-14.8945,29.6984,1639.0509,403.1182,17.1231
r21_c19,21.865,80.245,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.4386,0.1208,-9.0678,-15.9808,29.7057,1639.0509,326.9643,4.3813
r21_c20,21.865,80.255,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.3511,0.1122,-10.5215,-17.4822,29.9307,1646.8553,312.7159,1.5078
r21_c21,21.865,80.265,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.3842,0.1114,-9.9467,-17.03,29.9303,1646.9301,313.111,1.1052
r21_c22,21.865,80.275,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.4166,0.1123,-9.4423,-16.341,29.5981,1646.9301,315.102,1.6494
